tar,tid,qry,qid,eva,sca,bia,evd,scd,bid
KFH17911.1,-,PTHR13335.orig.30.pi,-,0.084,11.0,1.6,0.11,10.6,1.6
KFH03568.1,-,PTHR13335.orig.30.pi,-,0.096,10.8,6.0,0.13,10.3,6.0
KFH15990.1,-,PTHR13335.orig.30.pi,-,0.17,10.0,3.4,0.2,9.7,3.4
KFH17914.1,-,PTHR13335.orig.30.pi,-,0.24,9.5,1.4,0.28,9.2,1.4
KFH16971.1,-,PTHR13335.orig.30.pi,-,0.44,8.6,5.6,0.5,8.4,5.6
KFH14318.1,-,PTHR13335.orig.30.pi,-,0.87,7.6,6.9,0.0017,16.5,6.8
KFH08601.1,-,PTHR13335.orig.30.pi,-,2.3,6.2,0.7,2.5,6.1,0.7
KFH14457.1,-,PTHR13335.orig.30.pi,-,2.4,6.1,4.5,3.2,5.7,1.0
KFH13776.1,-,PTHR13335.orig.30.pi,-,3.4,5.6,0.0,0.015,13.4,0.0
KFH15062.1,-,PTHR13335.orig.30.pi,-,3.7,5.5,7.1,4.7,5.2,5.7
KFH17727.1,-,PTHR13335.orig.30.pi,-,5.9,4.9,1.1,0.037,12.1,0.1
KFH09830.1,-,PTHR13335.orig.30.pi,-,8.1,4.4,8.3,0.94,7.5,3.6
KFG38172.1,-,PTHR13335.orig.30.pi,-,5.8e-12,44.5,5.2,1.3e-09,36.8,4.2
KFG52119.1,-,PTHR13335.orig.30.pi,-,5.6e-05,21.4,1.8,5.6e-05,21.4,1.8
KFG37020.1,-,PTHR13335.orig.30.pi,-,7.8e-05,20.9,9.7,0.0038,15.4,5.7
KFG49884.1,-,PTHR13335.orig.30.pi,-,8.7e-05,20.8,5.9,0.00018,19.7,5.9
KFG30207.1,-,PTHR13335.orig.30.pi,-,0.00022,19.4,6.3,0.00022,19.4,6.3
KFG30073.1,-,PTHR13335.orig.30.pi,-,0.0005,18.3,0.9,0.0005,18.3,0.9
KFG49455.1,-,PTHR13335.orig.30.pi,-,0.00076,17.7,0.1,0.00076,17.7,0.1
KFG50693.1,-,PTHR13335.orig.30.pi,-,0.00094,17.4,6.6,0.00094,17.4,6.6
KFG50361.1,-,PTHR13335.orig.30.pi,-,0.00097,17.3,0.2,0.0039,15.3,7.8
KFG41341.1,-,PTHR13335.orig.30.pi,-,0.0011,17.1,0.0,0.0014,16.8,0.0
KFG29631.1,-,PTHR13335.orig.30.pi,-,0.0013,16.9,8.4,0.0022,16.1,8.4
KFG35123.1,-,PTHR13335.orig.30.pi,-,0.0025,16.0,1.7,0.078,11.0,4.0
KFG50310.1,-,PTHR13335.orig.30.pi,-,0.0041,15.3,3.1,0.0055,14.8,3.1
KFG28556.1,-,PTHR13335.orig.30.pi,-,0.0041,15.2,5.1,0.0044,15.1,5.1
KFG35191.1,-,PTHR13335.orig.30.pi,-,0.028,12.5,2.8,0.036,12.1,2.8
KFG33906.1,-,PTHR13335.orig.30.pi,-,0.032,12.3,5.3,0.051,11.6,5.3
KFG46129.1,-,PTHR13335.orig.30.pi,-,0.053,11.6,0.0,0.053,11.6,0.0
KFG40551.1,-,PTHR13335.orig.30.pi,-,0.058,11.4,9.4,0.13,10.2,0.1
KFG49144.1,-,PTHR13335.orig.30.pi,-,0.081,11.0,5.7,0.11,10.5,5.7
KFG50270.1,-,PTHR13335.orig.30.pi,-,0.13,10.2,0.4,0.24,9.4,2.7
KFG45401.1,-,PTHR13335.orig.30.pi,-,0.16,10.0,8.2,0.55,8.2,3.6
KFG40450.1,-,PTHR13335.orig.30.pi,-,0.16,10.0,3.4,0.075,11.1,0.1
KFG42971.1,-,PTHR13335.orig.30.pi,-,0.18,9.8,2.2,0.22,9.5,2.2
KFG29043.1,-,PTHR13335.orig.30.pi,-,0.33,8.9,0.0,0.084,10.9,5.3
KFG44211.1,-,PTHR13335.orig.30.pi,-,0.36,8.8,2.3,0.11,10.5,0.6
KFG35554.1,-,PTHR13335.orig.30.pi,-,0.87,7.5,6.9,0.0017,16.5,6.8
KFG46098.1,-,PTHR13335.orig.30.pi,-,4.6,5.1,5.6,13.0,3.6,4.5
KFG31721.1,-,PTHR13335.orig.30.pi,-,7.1,4.5,2.2,26.0,2.7,1.9
KFG28457.1,-,PTHR13335.orig.30.pi,-,8.9,4.2,9.6,0.99,7.4,3.5
KFG53489.1,-,PTHR13335.orig.30.pi,-,1.8e-05,23.1,3.5,0.00037,18.7,3.9
KFG44854.1,-,PTHR13335.orig.30.pi,-,2.3e-05,22.7,9.4,2.9e-05,22.4,9.4
KFG42694.1,-,PTHR13335.orig.30.pi,-,6e-05,21.4,3.9,0.0001,20.6,3.9
KFG52269.1,-,PTHR13335.orig.30.pi,-,0.00011,20.5,5.1,0.00011,20.5,5.1
KFG32620.1,-,PTHR13335.orig.30.pi,-,0.00024,19.4,6.9,0.0083,14.3,3.5
KFG46956.1,-,PTHR13335.orig.30.pi,-,0.0011,17.2,7.7,0.0011,17.2,7.7
KFG54723.1,-,PTHR13335.orig.30.pi,-,0.0014,16.8,7.5,0.0014,16.8,7.5
KFG55673.1,-,PTHR13335.orig.30.pi,-,0.0052,15.0,0.1,0.012,13.8,1.0
KFG49491.1,-,PTHR13335.orig.30.pi,-,0.0054,14.9,1.0,0.0086,14.2,1.0
KFG52672.1,-,PTHR13335.orig.30.pi,-,0.0091,14.1,4.5,0.012,13.8,4.5
KFG43766.1,-,PTHR13335.orig.30.pi,-,0.0097,14.1,0.2,0.015,13.5,0.2
KFG51485.1,-,PTHR13335.orig.30.pi,-,0.018,13.2,0.1,0.015,13.5,0.1
KFG38299.1,-,PTHR13335.orig.30.pi,-,0.031,12.4,5.9,0.049,11.7,5.9
KFG55804.1,-,PTHR13335.orig.30.pi,-,0.057,11.5,5.1,0.55,8.3,0.0
KFG29752.1,-,PTHR13335.orig.30.pi,-,0.063,11.4,0.5,0.063,11.4,0.5
KFG36420.1,-,PTHR13335.orig.30.pi,-,0.068,11.3,8.6,0.081,11.0,8.6
KFG49966.1,-,PTHR13335.orig.30.pi,-,0.068,11.3,4.3,0.1,10.6,4.3
KFG44663.1,-,PTHR13335.orig.30.pi,-,0.095,10.8,5.9,0.13,10.4,5.9
KFG40869.1,-,PTHR13335.orig.30.pi,-,0.92,7.5,5.8,9.4,4.2,0.1
KFG52646.1,-,PTHR13335.orig.30.pi,-,4.1,5.4,2.5,0.064,11.3,3.9
KFG56471.1,-,PTHR13335.orig.30.pi,-,8.0,4.4,1.8,9.7,4.2,1.8
KYF48740.1,-,PTHR13335.orig.30.pi,-,2.9e-13,48.8,0.0,1.1e-11,43.6,0.0
KYF38412.1,-,PTHR13335.orig.30.pi,-,2e-07,29.5,1.6,2e-07,29.5,1.6
KYF42432.1,-,PTHR13335.orig.30.pi,-,6.4e-07,27.8,0.0,6.4e-07,27.8,0.0
KYF40980.1,-,PTHR13335.orig.30.pi,-,2.1e-06,26.1,1.6,2.2e-05,22.8,2.6
KYF45638.1,-,PTHR13335.orig.30.pi,-,1e-05,23.9,5.2,1.7e-05,23.1,5.2
KYF43120.1,-,PTHR13335.orig.30.pi,-,3.6e-05,22.1,1.8,0.0079,14.3,1.1
KYF46810.1,-,PTHR13335.orig.30.pi,-,9.9e-05,20.6,8.7,0.0001,20.5,8.7
KYF44681.1,-,PTHR13335.orig.30.pi,-,0.00012,20.4,6.0,0.00015,20.0,6.0
KYF44017.1,-,PTHR13335.orig.30.pi,-,0.00088,17.5,8.9,0.00093,17.4,8.9
KYF48106.1,-,PTHR13335.orig.30.pi,-,0.00098,17.3,3.3,0.0013,16.9,3.3
KYF38948.1,-,PTHR13335.orig.30.pi,-,0.0011,17.2,6.2,0.0013,16.9,6.2
KYF40710.1,-,PTHR13335.orig.30.pi,-,0.0013,16.9,9.9,0.015,13.4,8.9
KYF38698.1,-,PTHR13335.orig.30.pi,-,0.0021,16.2,6.1,0.0022,16.1,6.1
KYF41998.1,-,PTHR13335.orig.30.pi,-,0.0039,15.4,8.5,0.0054,14.9,8.5
KYF43121.1,-,PTHR13335.orig.30.pi,-,0.0073,14.4,3.5,0.0091,14.1,3.5
KYF47640.1,-,PTHR13335.orig.30.pi,-,0.016,13.4,6.6,0.15,10.1,0.1
KYF46395.1,-,PTHR13335.orig.30.pi,-,0.017,13.3,1.1,0.024,12.8,1.2
KYF41003.1,-,PTHR13335.orig.30.pi,-,0.025,12.7,2.5,0.026,12.6,2.5
KYF44521.1,-,PTHR13335.orig.30.pi,-,0.077,11.1,5.7,0.12,10.4,5.7
KYF46556.1,-,PTHR13335.orig.30.pi,-,0.17,9.9,4.5,0.18,9.9,4.5
KYF38878.1,-,PTHR13335.orig.30.pi,-,0.18,9.8,4.3,0.0096,14.1,0.6
KYF45287.1,-,PTHR13335.orig.30.pi,-,0.22,9.6,0.3,0.74,7.8,0.3
KYF45220.1,-,PTHR13335.orig.30.pi,-,0.28,9.2,2.5,0.35,8.9,2.5
KYF50190.1,-,PTHR13335.orig.30.pi,-,0.38,8.8,7.8,0.55,8.3,7.8
KYF38936.1,-,PTHR13335.orig.30.pi,-,0.51,8.4,8.3,0.74,7.8,8.3
KYF39750.1,-,PTHR13335.orig.30.pi,-,0.86,7.6,6.7,0.0018,16.4,6.8
KYF41702.1,-,PTHR13335.orig.30.pi,-,2.0,6.4,9.0,2.7,6.0,9.0
KYF44239.1,-,PTHR13335.orig.30.pi,-,2.3,6.2,2.7,0.24,9.4,1.6
RQX71717.1,-,PTHR13335.orig.30.pi,-,8.3e-12,43.9,1.4,2.2e-10,39.2,1.4
RQX71181.1,-,PTHR13335.orig.30.pi,-,9.1e-06,24.0,0.2,0.012,13.7,0.0
RQX68039.1,-,PTHR13335.orig.30.pi,-,1.7e-05,23.1,3.5,0.00035,18.7,3.9
RQX74212.1,-,PTHR13335.orig.30.pi,-,5.7e-05,21.4,3.9,9.4e-05,20.6,3.9
RQX72283.1,-,PTHR13335.orig.30.pi,-,8.9e-05,20.7,1.5,8.9e-05,20.7,1.5
RQX67969.1,-,PTHR13335.orig.30.pi,-,0.00012,20.2,7.9,0.00012,20.2,7.9
RQX69826.1,-,PTHR13335.orig.30.pi,-,0.00028,19.1,6.1,0.00028,19.1,6.1
RQX73395.1,-,PTHR13335.orig.30.pi,-,0.00034,18.8,5.3,0.00036,18.7,5.3
RQX72284.1,-,PTHR13335.orig.30.pi,-,0.0005,18.2,2.9,0.00057,18.0,3.2
RQX68815.1,-,PTHR13335.orig.30.pi,-,0.00061,17.9,6.8,0.00084,17.5,6.8
RQX70178.1,-,PTHR13335.orig.30.pi,-,0.00063,17.9,9.7,0.0089,14.1,3.4
RQX72798.1,-,PTHR13335.orig.30.pi,-,0.00063,17.9,1.5,0.00063,17.9,1.5
RQX69818.1,-,PTHR13335.orig.30.pi,-,0.00075,17.6,1.0,0.00087,17.4,1.0
RQX67908.1,-,PTHR13335.orig.30.pi,-,0.0072,14.4,6.0,0.0073,14.4,6.0
RQX69164.1,-,PTHR13335.orig.30.pi,-,0.013,13.5,0.1,0.013,13.5,0.1
RQX74728.1,-,PTHR13335.orig.30.pi,-,0.034,12.2,0.7,0.037,12.1,0.7
RQX71474.1,-,PTHR13335.orig.30.pi,-,0.039,12.0,8.3,0.082,10.9,2.4
RQX72593.1,-,PTHR13335.orig.30.pi,-,0.057,11.4,1.8,0.05,11.6,3.0
RQX75292.1,-,PTHR13335.orig.30.pi,-,0.059,11.4,0.5,0.059,11.4,0.5
RQX70529.1,-,PTHR13335.orig.30.pi,-,0.089,10.8,5.9,0.12,10.4,5.9
RQX68760.1,-,PTHR13335.orig.30.pi,-,0.15,10.0,4.0,0.014,13.4,1.4
RQX67308.1,-,PTHR13335.orig.30.pi,-,0.16,10.0,2.9,0.0015,16.6,3.7
RQX67033.1,-,PTHR13335.orig.30.pi,-,0.4,8.6,6.3,0.57,8.1,6.3
RQX66766.1,-,PTHR13335.orig.30.pi,-,4.5,5.2,4.6,5.4,4.9,4.6
RQX70887.1,-,PTHR13335.orig.30.pi,-,6.9,4.5,0.4,8.4,4.3,0.5
KYK72039.1,-,PTHR13335.orig.30.pi,-,8.5e-07,27.5,1.3,8.7e-06,24.1,2.3
KYK65401.1,-,PTHR13335.orig.30.pi,-,1.1e-05,23.8,6.0,5.4e-05,21.5,6.1
KYK70183.1,-,PTHR13335.orig.30.pi,-,1.5e-05,23.3,8.9,1.5e-05,23.3,8.9
KYK71067.1,-,PTHR13335.orig.30.pi,-,5e-05,21.6,9.0,5e-05,21.6,9.0
KYK64867.1,-,PTHR13335.orig.30.pi,-,7.3e-05,21.1,2.5,7.3e-05,21.1,2.5
KYK70309.1,-,PTHR13335.orig.30.pi,-,0.0015,16.7,0.1,0.074,11.1,0.0
KYK64256.1,-,PTHR13335.orig.30.pi,-,0.0021,16.2,6.1,0.0023,16.1,6.1
KYK70050.1,-,PTHR13335.orig.30.pi,-,0.0076,14.4,6.1,0.023,12.8,0.1
KYK65229.1,-,PTHR13335.orig.30.pi,-,0.014,13.6,1.7,0.012,13.7,1.7
KYK71410.1,-,PTHR13335.orig.30.pi,-,0.017,13.3,1.1,0.024,12.8,1.2
KYK64111.1,-,PTHR13335.orig.30.pi,-,0.018,13.2,5.7,0.027,12.6,5.7
KYK72060.1,-,PTHR13335.orig.30.pi,-,0.025,12.7,2.5,0.026,12.6,2.5
KYK63989.1,-,PTHR13335.orig.30.pi,-,0.086,10.9,5.7,0.12,10.5,5.7
KYK71242.1,-,PTHR13335.orig.30.pi,-,0.24,9.5,6.1,0.25,9.4,6.1
KYK63540.1,-,PTHR13335.orig.30.pi,-,0.29,9.2,0.7,0.57,8.2,0.8
KYK69037.1,-,PTHR13335.orig.30.pi,-,0.32,9.1,2.9,0.62,8.1,9.5
KYK63211.1,-,PTHR13335.orig.30.pi,-,0.38,8.8,8.1,0.56,8.2,8.1
KYK65979.1,-,PTHR13335.orig.30.pi,-,0.38,8.8,5.6,0.022,12.9,2.2
KYK62855.1,-,PTHR13335.orig.30.pi,-,0.47,8.5,7.2,0.27,9.3,7.9
KYK65887.1,-,PTHR13335.orig.30.pi,-,0.88,7.6,6.9,0.0017,16.5,6.8
KYK70182.1,-,PTHR13335.orig.30.pi,-,0.89,7.6,5.5,1.5,6.9,9.8
KEP66127.1,-,PTHR13335.orig.30.pi,-,3.4e-08,31.8,0.0,8.2e-08,30.5,0.0
KEP65469.1,-,PTHR13335.orig.30.pi,-,1e-05,23.6,0.0,1e-05,23.6,0.0
KEP67004.1,-,PTHR13335.orig.30.pi,-,7.5e-05,20.7,0.0,7.5e-05,20.7,0.0
KEP67078.1,-,PTHR13335.orig.30.pi,-,0.00011,20.1,2.6,0.00012,20.0,2.6
KEP64558.1,-,PTHR13335.orig.30.pi,-,0.00019,19.4,7.3,0.00019,19.4,7.3
KEP67480.1,-,PTHR13335.orig.30.pi,-,0.00024,19.0,3.2,0.00024,19.0,3.2
KEP64500.1,-,PTHR13335.orig.30.pi,-,0.0027,15.6,0.7,0.0095,13.7,0.9
KEP66194.1,-,PTHR13335.orig.30.pi,-,0.0057,14.5,8.5,0.01,13.6,8.5
KEP63483.1,-,PTHR13335.orig.30.pi,-,0.01,13.7,5.9,0.0097,13.7,5.9
KEP64718.1,-,PTHR13335.orig.30.pi,-,0.077,10.8,7.5,0.0096,13.7,6.7
KEP61038.1,-,PTHR13335.orig.30.pi,-,0.12,10.1,9.3,0.17,9.6,8.8
KEP64484.1,-,PTHR13335.orig.30.pi,-,0.42,8.3,4.5,0.016,13.0,3.0
KEP61708.1,-,PTHR13335.orig.30.pi,-,0.45,8.2,8.2,0.27,8.9,0.4
KEP66466.1,-,PTHR13335.orig.30.pi,-,3.5,5.3,4.7,4.7,4.8,4.7
KEP63430.1,-,PTHR13335.orig.30.pi,-,3.9,5.1,2.9,7.2,4.2,2.9
KMZ81540.1,-,PTHR13335.orig.30.pi,-,5.3e-05,20.9,5.0,5.3e-05,20.9,5.0
KMZ80024.1,-,PTHR13335.orig.30.pi,-,0.015,12.9,4.0,0.018,12.5,4.0
KMZ77685.1,-,PTHR13335.orig.30.pi,-,0.12,9.9,9.2,0.16,9.4,9.2
KMZ85248.1,-,PTHR13335.orig.30.pi,-,0.14,9.6,4.3,0.071,10.6,8.9
KMZ87697.1,-,PTHR13335.orig.30.pi,-,0.53,7.7,5.4,0.0057,14.2,4.4
KMZ89055.1,-,PTHR13335.orig.30.pi,-,1.9,5.9,9.8,0.018,12.5,2.3
KMZ90307.1,-,PTHR13335.orig.30.pi,-,1.3,6.4,6.8,2.0,5.8,6.8
KMZ99242.1,-,PTHR13335.orig.30.pi,-,5.8e-06,24.1,1.4,6.6e-06,23.9,1.4
GAB66458.1,-,PTHR13335.orig.30.pi,-,3.6e-07,27.9,0.1,6.6e-07,27.0,0.1
GAB66041.1,-,PTHR13335.orig.30.pi,-,0.0079,13.5,8.7,0.01,13.2,8.7
KFG47587.1,-,PTHR13335.orig.30.pi,-,3.4e-11,41.9,7.7,4.6e-08,31.5,7.0
KFG33893.1,-,PTHR13335.orig.30.pi,-,8.7e-06,24.0,0.2,0.011,13.7,0.0
KFG31605.1,-,PTHR13335.orig.30.pi,-,1.5e-05,23.2,3.9,0.0028,15.7,3.0
KFG31418.1,-,PTHR13335.orig.30.pi,-,1.6e-05,23.1,3.5,0.00033,18.7,3.9
KFG38918.1,-,PTHR13335.orig.30.pi,-,2.4e-05,22.6,2.5,4.3e-05,21.7,2.5
KFG33568.1,-,PTHR13335.orig.30.pi,-,4.4e-05,21.7,9.5,4.4e-05,21.7,9.5
KFG43640.1,-,PTHR13335.orig.30.pi,-,7.3e-05,20.9,9.4,7.7e-05,20.9,9.4
KFG47013.1,-,PTHR13335.orig.30.pi,-,0.00028,19.0,0.4,0.00028,19.0,0.4
KFG41976.1,-,PTHR13335.orig.30.pi,-,0.00047,18.3,0.9,0.00047,18.3,0.9
KFG31590.1,-,PTHR13335.orig.30.pi,-,0.00078,17.5,7.3,0.00083,17.4,7.3
KFG36032.1,-,PTHR13335.orig.30.pi,-,0.0017,16.4,9.9,0.0026,15.8,9.6
KFG39976.1,-,PTHR13335.orig.30.pi,-,0.0026,15.8,8.6,0.0023,16.0,8.6
KFG31962.1,-,PTHR13335.orig.30.pi,-,0.0037,15.3,1.0,0.0053,14.8,1.0
KFG44775.1,-,PTHR13335.orig.30.pi,-,0.0047,15.0,0.1,0.01,13.8,1.0
KFG36145.1,-,PTHR13335.orig.30.pi,-,0.0076,14.3,0.2,0.009,14.0,0.2
KFG30287.1,-,PTHR13335.orig.30.pi,-,0.01,13.8,1.6,0.035,12.1,1.4
KFG49631.1,-,PTHR13335.orig.30.pi,-,0.011,13.8,5.0,0.018,13.0,5.0
KFG33402.1,-,PTHR13335.orig.30.pi,-,0.016,13.2,8.2,0.016,13.2,8.2
KFG32158.1,-,PTHR13335.orig.30.pi,-,0.025,12.6,5.4,0.039,11.9,5.4
KFG44550.1,-,PTHR13335.orig.30.pi,-,0.051,11.5,5.1,0.49,8.3,0.0
KFG41232.1,-,PTHR13335.orig.30.pi,-,0.061,11.3,8.6,0.073,11.0,8.6
KFG49012.1,-,PTHR13335.orig.30.pi,-,0.062,11.3,4.3,0.094,10.6,4.3
KFG36603.1,-,PTHR13335.orig.30.pi,-,0.066,11.2,2.3,0.087,10.8,2.3
KFG40633.1,-,PTHR13335.orig.30.pi,-,0.086,10.8,5.9,0.12,10.4,5.9
KFG31832.1,-,PTHR13335.orig.30.pi,-,0.12,10.3,4.0,0.015,13.3,1.2
KFG37601.1,-,PTHR13335.orig.30.pi,-,3.0,5.7,8.7,0.00094,17.3,8.8
AFZ79400.1,-,PTHR13335.orig.30.pi,-,0.12,9.5,0.5,0.13,9.4,0.5
CDJ67500.1,-,PTHR13335.orig.30.pi,-,6.8e-18,63.9,2.6,5.5e-06,24.6,1.3
CDJ63391.1,-,PTHR13335.orig.30.pi,-,6.8e-16,57.3,2.1,4.8e-13,47.9,0.0
CDJ69863.1,-,PTHR13335.orig.30.pi,-,1.2e-14,53.1,3.6,6.1e-14,50.9,4.5
CDJ69569.1,-,PTHR13335.orig.30.pi,-,2.1e-13,49.0,3.4,9.1e-10,37.1,0.0
CDJ67931.1,-,PTHR13335.orig.30.pi,-,3.8e-12,44.9,7.7,3.6e-08,31.8,5.1
CDJ63086.1,-,PTHR13335.orig.30.pi,-,5.2e-12,44.5,5.1,2.1e-10,39.2,4.1
CDJ65491.1,-,PTHR13335.orig.30.pi,-,7.1e-12,44.0,1.2,0.013,13.4,0.0
CDJ64821.1,-,PTHR13335.orig.30.pi,-,8.2e-12,43.8,7.8,1.7e-06,26.3,5.8
CDJ69182.1,-,PTHR13335.orig.30.pi,-,1.1e-11,43.4,0.3,9.7e-05,20.4,0.0
CDJ69534.1,-,PTHR13335.orig.30.pi,-,3e-11,41.9,0.3,3.9e-11,41.6,0.3
CDJ67970.1,-,PTHR13335.orig.30.pi,-,6.8e-11,40.8,6.5,0.00094,17.2,0.3
CDJ62798.1,-,PTHR13335.orig.30.pi,-,7.9e-11,40.6,0.2,1.8e-08,32.8,0.0
CDJ62370.1,-,PTHR13335.orig.30.pi,-,9.5e-11,40.3,0.7,9.5e-11,40.3,0.7
CDJ69817.1,-,PTHR13335.orig.30.pi,-,2.9e-10,38.7,3.3,3.4e-07,28.6,0.0
CDJ63423.1,-,PTHR13335.orig.30.pi,-,5.8e-10,37.7,3.5,5.1e-07,28.0,0.1
CDJ64685.1,-,PTHR13335.orig.30.pi,-,7.5e-10,37.3,8.3,0.00014,20.0,2.6
CDJ69407.1,-,PTHR13335.orig.30.pi,-,9.6e-10,37.0,8.3,1.1e-09,36.8,5.2
CDJ67936.1,-,PTHR13335.orig.30.pi,-,1.1e-09,36.7,2.7,1.5e-06,26.4,0.1
CDJ64893.1,-,PTHR13335.orig.30.pi,-,1.2e-09,36.7,3.5,1.7e-09,36.1,3.5
CDJ69875.1,-,PTHR13335.orig.30.pi,-,1.3e-09,36.5,0.0,1.3e-09,36.5,0.0
CDJ70026.1,-,PTHR13335.orig.30.pi,-,2.3e-09,35.7,1.9,4.6e-08,31.4,2.1
CDJ69071.1,-,PTHR13335.orig.30.pi,-,2.3e-09,35.7,4.4,0.026,12.4,9.9
CDJ70092.1,-,PTHR13335.orig.30.pi,-,4.2e-09,34.9,0.0,4.2e-09,34.9,0.0
CDJ65823.1,-,PTHR13335.orig.30.pi,-,5e-09,34.6,0.7,5.3e-09,34.5,0.7
CDJ62151.1,-,PTHR13335.orig.30.pi,-,6.3e-09,34.3,2.8,4.9e-06,24.7,1.4
CDJ69625.1,-,PTHR13335.orig.30.pi,-,7e-09,34.1,0.0,7e-09,34.1,0.0
CDJ66802.1,-,PTHR13335.orig.30.pi,-,7.1e-09,34.1,0.3,7.1e-09,34.1,0.3
CDJ66192.1,-,PTHR13335.orig.30.pi,-,7.4e-09,34.0,4.8,7.4e-09,34.0,4.8
CDJ69879.1,-,PTHR13335.orig.30.pi,-,7.6e-09,34.0,6.0,0.79,7.5,0.0
CDJ70263.1,-,PTHR13335.orig.30.pi,-,8.8e-09,33.8,7.1,0.00039,18.4,0.0
CDJ66488.1,-,PTHR13335.orig.30.pi,-,1.2e-08,33.3,1.4,3.3e-08,31.9,1.4
CDJ63796.1,-,PTHR13335.orig.30.pi,-,1.4e-08,33.1,4.2,9.0,4.0,4.2
CDJ65662.1,-,PTHR13335.orig.30.pi,-,1.6e-08,33.0,2.7,0.00034,18.7,0.0
CDJ66195.1,-,PTHR13335.orig.30.pi,-,2.4e-08,32.4,9.0,3e-08,32.0,9.0
CDJ63386.1,-,PTHR13335.orig.30.pi,-,2.8e-08,32.2,0.0,5.2e-08,31.2,0.0
CDJ70467.1,-,PTHR13335.orig.30.pi,-,2.8e-08,32.1,0.0,2.8e-08,32.1,0.0
CDJ69574.1,-,PTHR13335.orig.30.pi,-,3e-08,32.1,6.5,3e-08,32.1,6.5
CDJ65470.1,-,PTHR13335.orig.30.pi,-,3.1e-08,32.0,8.2,4e-08,31.6,8.2
CDJ65343.1,-,PTHR13335.orig.30.pi,-,3.8e-08,31.7,9.9,0.00018,19.6,1.5
CDJ64249.1,-,PTHR13335.orig.30.pi,-,4.3e-08,31.5,0.1,8.8e-07,27.2,6.3
CDJ67526.1,-,PTHR13335.orig.30.pi,-,4.7e-08,31.4,0.6,2e-06,26.0,1.0
CDJ70077.1,-,PTHR13335.orig.30.pi,-,7.4e-08,30.7,9.3,8.2e-07,27.3,8.3
CDJ62591.1,-,PTHR13335.orig.30.pi,-,1e-07,30.3,9.9,1e-07,30.3,9.9
CDJ65063.1,-,PTHR13335.orig.30.pi,-,1e-07,30.3,6.8,1.1e-07,30.1,6.8
CDJ64163.1,-,PTHR13335.orig.30.pi,-,1e-07,30.3,5.5,1.1e-07,30.2,5.5
CDJ62526.1,-,PTHR13335.orig.30.pi,-,1e-07,30.2,5.5,2.5e-05,22.4,5.6
CDJ62155.1,-,PTHR13335.orig.30.pi,-,1.2e-07,30.0,3.3,1.2e-07,30.0,3.3
CDJ69390.1,-,PTHR13335.orig.30.pi,-,1.4e-07,29.8,2.7,5.5e-05,21.3,9.2
CDJ64108.1,-,PTHR13335.orig.30.pi,-,2e-07,29.3,6.0,2.4e-07,29.0,6.0
CDJ69442.1,-,PTHR13335.orig.30.pi,-,2.2e-07,29.2,6.0,3.2e-07,28.6,6.0
CDJ63258.1,-,PTHR13335.orig.30.pi,-,4.8e-07,28.1,3.2,4.8e-07,28.1,3.2
CDJ66943.1,-,PTHR13335.orig.30.pi,-,5.5e-07,27.9,7.9,6.5e-07,27.6,7.9
CDJ68659.1,-,PTHR13335.orig.30.pi,-,5.6e-07,27.8,6.4,0.029,12.3,7.0
CDJ66518.1,-,PTHR13335.orig.30.pi,-,6.7e-07,27.6,0.2,6.7e-07,27.6,0.2
CDJ62839.1,-,PTHR13335.orig.30.pi,-,6.7e-07,27.6,3.2,8.2e-07,27.3,3.2
CDJ66534.1,-,PTHR13335.orig.30.pi,-,8.5e-07,27.2,4.1,9.4e-07,27.1,4.1
CDJ69860.1,-,PTHR13335.orig.30.pi,-,8.8e-07,27.2,9.4,1.1e-06,26.8,9.4
CDJ68026.1,-,PTHR13335.orig.30.pi,-,1.1e-06,26.9,9.3,1.9e-06,26.0,0.0
CDJ69085.1,-,PTHR13335.orig.30.pi,-,1.1e-06,26.8,6.0,1.1e-06,26.8,6.0
CDJ63790.1,-,PTHR13335.orig.30.pi,-,1.4e-06,26.5,4.3,0.0032,15.4,3.5
CDJ69955.1,-,PTHR13335.orig.30.pi,-,1.5e-06,26.4,4.6,1.6e-06,26.4,4.6
CDJ66511.1,-,PTHR13335.orig.30.pi,-,1.8e-06,26.1,2.5,3.1e-06,25.4,2.5
CDJ65138.1,-,PTHR13335.orig.30.pi,-,2e-06,26.0,2.5,2e-06,26.0,2.5
CDJ63310.1,-,PTHR13335.orig.30.pi,-,2.3e-06,25.8,3.2,0.05,11.5,1.0
CDJ67219.1,-,PTHR13335.orig.30.pi,-,2.4e-06,25.7,6.7,2.4e-06,25.7,6.7
CDJ67284.1,-,PTHR13335.orig.30.pi,-,2.5e-06,25.7,3.7,7e-05,20.9,3.7
CDJ69786.1,-,PTHR13335.orig.30.pi,-,2.7e-06,25.6,2.0,8.3e-06,24.0,2.6
CDJ64859.1,-,PTHR13335.orig.30.pi,-,2.7e-06,25.6,2.2,2.7e-06,25.6,2.2
CDJ63939.1,-,PTHR13335.orig.30.pi,-,2.8e-06,25.5,9.0,1.4e-05,23.2,6.4
CDJ67989.1,-,PTHR13335.orig.30.pi,-,2.8e-06,25.5,6.9,2.8e-06,25.5,6.9
CDJ70351.1,-,PTHR13335.orig.30.pi,-,3.1e-06,25.4,5.6,0.0013,16.7,3.5
