tar,tid,qry,qid,eva,sca,bia,evd,scd,bid
EQC28946.1,-,PTHR11139.orig.30.pi,-,0.0052,14.4,1.1,0.053,11.0,0.8
EQC31096.1,-,PTHR11139.orig.30.pi,-,0.0077,13.8,1.2,0.01,13.4,1.2
EQC36970.1,-,PTHR11139.orig.30.pi,-,0.023,12.2,0.5,0.027,12.0,0.5
EQC37498.1,-,PTHR11139.orig.30.pi,-,0.084,10.4,1.5,0.092,10.2,1.5
EQC28947.1,-,PTHR11139.orig.30.pi,-,0.16,9.4,0.4,0.36,8.3,0.4
EQC26485.1,-,PTHR11139.orig.30.pi,-,0.17,9.3,0.1,0.31,8.5,0.1
EQC31709.1,-,PTHR11139.orig.30.pi,-,0.19,9.2,0.4,0.36,8.2,0.4
EJK68029.1,-,PTHR11139.orig.30.pi,-,0.0,1044.5,0.2,0.0,1042.2,0.2
EJK47785.1,-,PTHR11139.orig.30.pi,-,5e-140,465.8,7.1,4e-135,451.8,0.0
EJK73702.1,-,PTHR11139.orig.30.pi,-,9e-139,463.6,3.7,8e-139,462.8,3.7
EJK46389.1,-,PTHR11139.orig.30.pi,-,3e-109,365.6,4.9,1e-109,364.4,5.0
EJK68028.1,-,PTHR11139.orig.30.pi,-,1.2e-19,70.5,0.1,1.2e-19,70.5,0.1
EJK53563.1,-,PTHR11139.orig.30.pi,-,1.9e-19,69.8,0.1,3.3e-19,69.0,0.1
EJK77097.1,-,PTHR11139.orig.30.pi,-,6.3e-19,68.1,0.4,8.9e-19,67.6,0.4
EJK67865.1,-,PTHR11139.orig.30.pi,-,2.3e-17,62.9,0.5,3.5e-08,32.5,0.1
EJK76121.1,-,PTHR11139.orig.30.pi,-,8.9e-11,41.1,0.0,1.3e-10,40.5,0.0
EJK51752.1,-,PTHR11139.orig.30.pi,-,2.2e-10,39.7,2.2,3.6e-10,39.0,0.2
EJK49980.1,-,PTHR11139.orig.30.pi,-,8.5e-09,34.5,0.5,0.00033,19.3,0.0
EJK49994.1,-,PTHR11139.orig.30.pi,-,0.00059,18.4,0.0,0.0034,15.9,0.0
EJK71272.1,-,PTHR11139.orig.30.pi,-,0.1,11.0,0.0,0.15,10.5,0.0
EJK47410.1,-,PTHR11139.orig.30.pi,-,0.13,10.6,0.0,0.16,10.3,0.0
EJK47555.1,-,PTHR11139.orig.30.pi,-,0.39,9.1,4.2,0.82,8.0,4.2
CBJ33367.1,-,PTHR11139.orig.30.pi,-,7e-294,977.3,0.0,8e-279,926.7,0.0
CBJ32538.1,-,PTHR11139.orig.30.pi,-,1e-259,860.9,0.0,3e-259,859.3,0.0
CBJ31315.1,-,PTHR11139.orig.30.pi,-,6e-199,661.0,0.0,7e-199,660.2,0.0
CBN77274.1,-,PTHR11139.orig.30.pi,-,2e-192,642.6,0.0,4e-193,641.8,0.0
CBN79905.1,-,PTHR11139.orig.30.pi,-,3e-128,427.6,8.9,7e-128,427.2,8.9
CBN79644.1,-,PTHR11139.orig.30.pi,-,1e-103,342.7,0.0,7e-103,342.5,0.0
CBN77270.1,-,PTHR11139.orig.30.pi,-,9.1e-99,331.9,0.0,1.1e-98,331.6,0.0
CBN79906.1,-,PTHR11139.orig.30.pi,-,3.3e-92,310.1,2.0,5e-92,309.5,2.0
CBN79645.1,-,PTHR11139.orig.30.pi,-,1e-28,99.5,0.1,1.2e-28,99.2,0.1
CBN77334.1,-,PTHR11139.orig.30.pi,-,5e-22,77.3,0.5,5e-22,77.3,0.5
CBJ48997.1,-,PTHR11139.orig.30.pi,-,7.4e-22,76.7,0.3,7.4e-22,76.7,0.3
CBN77172.1,-,PTHR11139.orig.30.pi,-,2.3e-20,71.7,0.2,5.6e-20,70.5,0.2
CBN75947.1,-,PTHR11139.orig.30.pi,-,3.1e-17,61.4,0.0,4.5e-17,60.9,0.0
CBJ28976.1,-,PTHR11139.orig.30.pi,-,6.2e-14,50.5,1.1,1.3e-13,49.4,0.5
CBJ33818.1,-,PTHR11139.orig.30.pi,-,2.1e-13,48.7,0.0,2.6e-13,48.4,0.0
CBN76183.1,-,PTHR11139.orig.30.pi,-,1.2e-08,32.9,8.0,7.5e-07,27.0,8.0
CBJ26786.1,-,PTHR11139.orig.30.pi,-,5.6e-08,30.7,0.0,9.4e-08,29.9,0.0
CBJ29189.1,-,PTHR11139.orig.30.pi,-,6.6e-08,30.4,2.7,2.2e-06,25.4,1.6
CBJ27865.1,-,PTHR11139.orig.30.pi,-,1.5e-07,29.3,0.5,2.1e-07,28.8,0.5
CBJ28599.1,-,PTHR11139.orig.30.pi,-,0.00013,19.5,1.9,0.00021,18.8,1.7
CBJ29191.1,-,PTHR11139.orig.30.pi,-,0.0004,17.9,1.5,0.0029,15.0,1.7
CBJ27761.1,-,PTHR11139.orig.30.pi,-,0.0016,15.9,0.0,0.75,7.0,0.0
CBN75388.1,-,PTHR11139.orig.30.pi,-,0.0023,15.4,6.6,0.0031,15.0,6.6
CBJ29344.1,-,PTHR11139.orig.30.pi,-,0.0055,14.1,0.1,0.0059,14.0,0.1
CBJ31341.1,-,PTHR11139.orig.30.pi,-,0.034,11.5,8.2,0.00061,17.3,4.5
CBN79199.1,-,PTHR11139.orig.30.pi,-,0.056,10.8,1.8,0.069,10.5,1.8
CBJ48826.1,-,PTHR11139.orig.30.pi,-,0.18,9.1,0.1,0.18,9.1,0.1
CBN79141.1,-,PTHR11139.orig.30.pi,-,0.24,8.7,0.2,0.29,8.4,0.2
KAF4318354.1,-,PTHR11139.orig.30.pi,-,0.0,1639.8,4.6,3e-296,982.7,5.9
KAF4323262.1,-,PTHR11139.orig.30.pi,-,0.0,1391.7,2.6,0.0,1388.9,2.3
KAF4325589.1,-,PTHR11139.orig.30.pi,-,7e-142,472.5,0.2,4e-142,472.2,0.2
KAF4320466.1,-,PTHR11139.orig.30.pi,-,1e-138,460.5,9.3,4e-138,460.2,9.3
KAF4316696.1,-,PTHR11139.orig.30.pi,-,1e-112,372.4,0.2,4.8e-79,266.0,0.0
KAF4320465.1,-,PTHR11139.orig.30.pi,-,2e-64,217.5,1.8,2.8e-64,217.0,1.8
KAF4316327.1,-,PTHR11139.orig.30.pi,-,1.8e-20,71.7,0.6,2.1e-12,44.9,0.0
KAF4318062.1,-,PTHR11139.orig.30.pi,-,2.5e-19,67.9,0.0,5.3e-19,66.8,0.0
KAF4316964.1,-,PTHR11139.orig.30.pi,-,4.4e-19,67.1,0.2,1.2e-18,65.6,0.2
KAF4320649.1,-,PTHR11139.orig.30.pi,-,1.8e-14,51.8,0.9,4.5e-14,50.4,0.3
KAF4321197.1,-,PTHR11139.orig.30.pi,-,3.5e-13,47.5,0.1,6e-13,46.7,0.1
KAF4318574.1,-,PTHR11139.orig.30.pi,-,7.5e-13,46.4,0.1,1.2e-12,45.7,0.1
KAF4319511.1,-,PTHR11139.orig.30.pi,-,1.6e-11,41.9,0.1,2.6e-11,41.2,0.1
KAF4315966.1,-,PTHR11139.orig.30.pi,-,2.4e-11,41.4,2.3,5e-11,40.3,0.0
KAF4324397.1,-,PTHR11139.orig.30.pi,-,8.6e-10,36.2,2.9,8.6e-10,36.2,2.9
KAF4317043.1,-,PTHR11139.orig.30.pi,-,9.5e-10,36.1,0.0,1.4e-09,35.5,0.0
KAF4324511.1,-,PTHR11139.orig.30.pi,-,1.3e-07,29.0,5.4,2.1e-05,21.7,0.5
KAF4321073.1,-,PTHR11139.orig.30.pi,-,0.00013,19.0,8.5,0.00026,18.1,8.4
KAF4320627.1,-,PTHR11139.orig.30.pi,-,0.088,9.7,0.3,0.095,9.5,0.3
KAF4320620.1,-,PTHR11139.orig.30.pi,-,0.13,9.1,1.3,0.17,8.7,1.3
KAF4319865.1,-,PTHR11139.orig.30.pi,-,0.19,8.6,5.8,0.24,8.2,4.3
KAF4315310.1,-,PTHR11139.orig.30.pi,-,0.26,8.1,6.4,0.32,7.8,6.4
ETI47513.1,-,PTHR11139.orig.30.pi,-,0.0,2082.1,9.0,0.0,2080.4,9.0
ETI36280.1,-,PTHR11139.orig.30.pi,-,0.0,1511.9,8.3,0.0,1511.7,8.3
ETI34333.1,-,PTHR11139.orig.30.pi,-,3e-230,765.9,7.1,4e-230,765.4,7.1
ETI48991.1,-,PTHR11139.orig.30.pi,-,1e-229,762.2,6.8,9e-229,761.5,6.8
ETI47661.1,-,PTHR11139.orig.30.pi,-,9e-190,631.9,9.0,6e-188,626.4,6.6
ETI46275.1,-,PTHR11139.orig.30.pi,-,1e-153,510.0,6.4,1e-153,510.0,6.4
ETI49661.1,-,PTHR11139.orig.30.pi,-,2e-126,421.0,5.1,7e-124,414.7,5.1
ETI49662.1,-,PTHR11139.orig.30.pi,-,9e-126,420.6,4.5,7e-124,414.7,4.5
ETI49677.1,-,PTHR11139.orig.30.pi,-,4e-125,417.0,4.9,3e-122,408.5,8.2
ETI49678.1,-,PTHR11139.orig.30.pi,-,4e-125,417.0,4.9,3e-122,408.5,8.2
ETI49679.1,-,PTHR11139.orig.30.pi,-,4e-125,417.0,4.9,3e-122,408.5,8.2
ETI49680.1,-,PTHR11139.orig.30.pi,-,5e-125,416.6,5.2,6e-122,409.6,6.3
ETI49681.1,-,PTHR11139.orig.30.pi,-,5e-125,416.6,5.2,6e-122,409.6,6.3
ETI49682.1,-,PTHR11139.orig.30.pi,-,5e-125,416.6,5.2,6e-122,409.6,6.3
ETI49672.1,-,PTHR11139.orig.30.pi,-,3e-124,415.1,8.3,2e-122,406.8,0.2
ETI49673.1,-,PTHR11139.orig.30.pi,-,3e-124,415.1,8.3,2e-122,406.8,0.2
ETI49674.1,-,PTHR11139.orig.30.pi,-,3e-124,415.1,8.3,2e-122,406.8,0.2
ETI49675.1,-,PTHR11139.orig.30.pi,-,3e-124,415.1,8.3,2e-122,406.8,0.2
ETI49676.1,-,PTHR11139.orig.30.pi,-,3e-124,415.1,8.3,2e-122,406.8,0.2
ETI49664.1,-,PTHR11139.orig.30.pi,-,4e-124,415.0,8.1,1e-123,410.5,4.9
ETI49665.1,-,PTHR11139.orig.30.pi,-,4e-124,415.0,8.1,1e-123,410.5,4.9
ETI49666.1,-,PTHR11139.orig.30.pi,-,1e-124,414.4,8.8,3e-123,409.3,6.2
ETI49667.1,-,PTHR11139.orig.30.pi,-,1e-124,414.4,8.8,3e-123,409.3,6.2
ETI49668.1,-,PTHR11139.orig.30.pi,-,1e-124,414.4,8.8,3e-123,409.3,6.2
ETI49669.1,-,PTHR11139.orig.30.pi,-,7e-124,414.0,9.5,1e-123,409.8,5.9
ETI49670.1,-,PTHR11139.orig.30.pi,-,7e-124,414.0,9.5,1e-123,409.8,5.9
ETI49671.1,-,PTHR11139.orig.30.pi,-,7e-124,414.0,9.5,1e-123,409.8,5.9
ETI49663.1,-,PTHR11139.orig.30.pi,-,9e-124,414.0,9.3,4e-122,408.4,5.9
ETI52800.1,-,PTHR11139.orig.30.pi,-,4.9e-21,74.8,1.4,2.3e-20,72.6,0.0
ETI36166.1,-,PTHR11139.orig.30.pi,-,8.4e-20,70.7,0.2,9.3e-12,44.0,0.0
ETI53026.1,-,PTHR11139.orig.30.pi,-,1.3e-19,70.1,0.2,5.5e-19,68.0,0.2
ETI51610.1,-,PTHR11139.orig.30.pi,-,1.2e-14,53.6,2.0,5e-14,51.5,0.3
ETI30696.1,-,PTHR11139.orig.30.pi,-,2.4e-14,52.6,0.0,5.4e-14,51.4,0.0
ETI42865.1,-,PTHR11139.orig.30.pi,-,1e-13,50.5,0.0,1.8e-13,49.7,0.0
ETI49213.1,-,PTHR11139.orig.30.pi,-,2.4e-13,49.3,0.0,2.4e-13,49.3,0.0
ETI42864.1,-,PTHR11139.orig.30.pi,-,1.4e-12,46.7,0.0,2.3e-12,46.0,0.0
ETI36003.1,-,PTHR11139.orig.30.pi,-,3.7e-11,42.0,1.6,6.8e-11,41.1,0.2
ETI36002.1,-,PTHR11139.orig.30.pi,-,4.1e-11,41.9,1.5,7.3e-11,41.0,0.2
ETI38335.1,-,PTHR11139.orig.30.pi,-,6.7e-10,37.8,0.5,1.9e-09,36.4,0.0
ETI56808.1,-,PTHR11139.orig.30.pi,-,2.4e-09,36.0,3.7,1.4e-05,23.5,0.1
ETI56809.1,-,PTHR11139.orig.30.pi,-,3.7e-09,35.4,1.9,8.4e-05,20.9,0.1
ETI30791.1,-,PTHR11139.orig.30.pi,-,4.1e-09,35.3,5.6,1.4e-08,33.5,3.7
ETI50043.1,-,PTHR11139.orig.30.pi,-,5.3e-09,34.9,0.2,5.3e-09,34.9,0.2
ETI36007.1,-,PTHR11139.orig.30.pi,-,5.5e-09,34.8,0.7,1.3e-08,33.5,0.7
ETI40579.1,-,PTHR11139.orig.30.pi,-,9.3e-08,30.7,0.0,1.3e-07,30.2,0.0
ETI43740.1,-,PTHR11139.orig.30.pi,-,0.00013,20.3,5.2,0.0002,19.7,5.2
ETI43716.1,-,PTHR11139.orig.30.pi,-,0.00015,20.1,9.2,0.00083,17.6,9.2
ETI43715.1,-,PTHR11139.orig.30.pi,-,0.00062,18.0,1.3,0.0046,15.2,1.2
ETI43301.1,-,PTHR11139.orig.30.pi,-,0.038,12.1,2.5,0.039,12.1,2.5
ETO76232.1,-,PTHR11139.orig.30.pi,-,0.0,2085.6,1.0,0.0,2083.8,1.0
ETO65006.1,-,PTHR11139.orig.30.pi,-,0.0,1511.9,8.3,0.0,1511.7,8.3
ETO63150.1,-,PTHR11139.orig.30.pi,-,7e-231,769.7,7.2,3e-231,769.3,7.2
ETO77729.1,-,PTHR11139.orig.30.pi,-,4e-227,758.5,6.8,6e-228,757.8,6.8
ETO76377.1,-,PTHR11139.orig.30.pi,-,9e-191,636.8,5.0,1e-188,631.1,3.6
ETO74950.1,-,PTHR11139.orig.30.pi,-,9e-149,497.5,2.5,9e-149,497.5,2.5
ETO78479.1,-,PTHR11139.orig.30.pi,-,1e-127,425.2,2.7,1e-125,418.6,2.6
ETO78480.1,-,PTHR11139.orig.30.pi,-,3e-126,421.7,5.3,1e-125,415.6,5.3
ETO78490.1,-,PTHR11139.orig.30.pi,-,1e-125,415.6,0.5,1e-125,415.6,0.5
ETO78491.1,-,PTHR11139.orig.30.pi,-,1e-125,415.6,0.5,1e-125,415.6,0.5
ETO78492.1,-,PTHR11139.orig.30.pi,-,1e-125,415.6,0.5,1e-125,415.6,0.5
ETO78493.1,-,PTHR11139.orig.30.pi,-,1e-125,415.6,0.5,1e-125,415.6,0.5
ETO78494.1,-,PTHR11139.orig.30.pi,-,1e-125,415.6,0.5,1e-125,415.6,0.5
ETO78495.1,-,PTHR11139.orig.30.pi,-,3e-123,411.0,1.5,6e-121,404.1,0.6
ETO78496.1,-,PTHR11139.orig.30.pi,-,3e-123,411.0,1.5,6e-121,404.1,0.6
ETO78497.1,-,PTHR11139.orig.30.pi,-,3e-123,411.0,1.5,6e-121,404.1,0.6
ETO78498.1,-,PTHR11139.orig.30.pi,-,4e-123,410.4,1.9,4e-121,403.8,1.1
ETO78499.1,-,PTHR11139.orig.30.pi,-,4e-123,410.4,1.9,4e-121,403.8,1.1
ETO78500.1,-,PTHR11139.orig.30.pi,-,4e-123,410.4,1.9,4e-121,403.8,1.1
ETO78487.1,-,PTHR11139.orig.30.pi,-,1e-122,408.7,5.6,8e-121,404.1,0.5
ETO78488.1,-,PTHR11139.orig.30.pi,-,1e-122,408.7,5.6,8e-121,404.1,0.5
ETO78489.1,-,PTHR11139.orig.30.pi,-,1e-122,408.7,5.6,8e-121,404.1,0.5
ETO78484.1,-,PTHR11139.orig.30.pi,-,5e-122,408.2,5.8,8e-121,402.8,1.6
ETO78485.1,-,PTHR11139.orig.30.pi,-,5e-122,408.2,5.8,8e-121,402.8,1.6
ETO78486.1,-,PTHR11139.orig.30.pi,-,5e-122,408.2,5.8,8e-121,402.8,1.6
ETO78481.1,-,PTHR11139.orig.30.pi,-,4e-122,407.6,6.5,2e-121,402.9,1.6
ETO78482.1,-,PTHR11139.orig.30.pi,-,6e-122,407.4,6.5,1e-119,402.2,2.7
ETO78483.1,-,PTHR11139.orig.30.pi,-,6e-122,407.4,6.5,1e-119,402.2,2.7
ETO81476.1,-,PTHR11139.orig.30.pi,-,6e-22,77.8,1.0,3.7e-21,75.2,0.0
ETO64890.1,-,PTHR11139.orig.30.pi,-,8.4e-20,70.7,0.2,9.3e-12,44.0,0.0
ETO81721.1,-,PTHR11139.orig.30.pi,-,3.3e-19,68.7,0.2,1.3e-18,66.7,0.2
ETO80365.1,-,PTHR11139.orig.30.pi,-,1.2e-14,53.6,2.0,5e-14,51.5,0.3
ETO59450.1,-,PTHR11139.orig.30.pi,-,2.4e-14,52.6,0.0,5.4e-14,51.4,0.0
ETO71498.1,-,PTHR11139.orig.30.pi,-,1e-13,50.5,0.0,1.8e-13,49.7,0.0
ETO77950.1,-,PTHR11139.orig.30.pi,-,2.3e-13,49.3,0.0,2.3e-13,49.3,0.0
ETO71497.1,-,PTHR11139.orig.30.pi,-,1.5e-12,46.7,0.0,2.4e-12,46.0,0.0
ETO64736.1,-,PTHR11139.orig.30.pi,-,3.6e-11,42.0,1.6,6.8e-11,41.1,0.2
ETO64735.1,-,PTHR11139.orig.30.pi,-,4.1e-11,41.9,1.5,7.3e-11,41.0,0.2
ETO67104.1,-,PTHR11139.orig.30.pi,-,7e-10,37.8,0.6,1.9e-09,36.4,0.0
ETO85536.1,-,PTHR11139.orig.30.pi,-,1.5e-09,36.7,3.0,4.6e-06,25.1,0.1
ETO74487.1,-,PTHR11139.orig.30.pi,-,3.9e-09,35.3,5.5,1.4e-08,33.5,3.7
ETO85537.1,-,PTHR11139.orig.30.pi,-,5e-09,34.9,2.3,0.00023,19.5,0.1
ETO78787.1,-,PTHR11139.orig.30.pi,-,5.3e-09,34.9,0.2,5.3e-09,34.9,0.2
ETO64740.1,-,PTHR11139.orig.30.pi,-,5.5e-09,34.8,0.7,1.3e-08,33.5,0.7
ETO69284.1,-,PTHR11139.orig.30.pi,-,9.3e-08,30.7,0.0,1.3e-07,30.2,0.0
ETO72415.1,-,PTHR11139.orig.30.pi,-,0.00013,20.3,5.2,0.0002,19.7,5.2
ETO77303.1,-,PTHR11139.orig.30.pi,-,0.00014,20.2,8.9,0.00083,17.6,8.8
ETO77302.1,-,PTHR11139.orig.30.pi,-,0.00052,18.3,0.9,0.0041,15.3,0.6
ETO71952.1,-,PTHR11139.orig.30.pi,-,0.038,12.1,2.5,0.039,12.1,2.5
ETP17306.1,-,PTHR11139.orig.30.pi,-,0.0,2086.1,9.5,0.0,2084.3,9.5
ETP06096.1,-,PTHR11139.orig.30.pi,-,0.0,1511.9,8.3,0.0,1511.7,8.3
ETP04237.1,-,PTHR11139.orig.30.pi,-,7e-230,766.4,6.1,3e-230,765.9,6.1
ETP18758.1,-,PTHR11139.orig.30.pi,-,5e-228,758.3,6.4,5e-228,757.6,6.4
ETP17463.1,-,PTHR11139.orig.30.pi,-,7e-190,633.7,8.2,6e-188,627.1,7.9
ETP16078.1,-,PTHR11139.orig.30.pi,-,6e-149,497.7,1.2,6e-149,497.7,1.2
ETP19584.1,-,PTHR11139.orig.30.pi,-,1e-125,418.7,6.9,3e-124,412.3,6.9
ETP19585.1,-,PTHR11139.orig.30.pi,-,4e-125,417.5,7.1,2e-122,411.2,7.1
ETP19592.1,-,PTHR11139.orig.30.pi,-,9e-125,415.5,8.5,9e-125,415.5,8.5
ETP19593.1,-,PTHR11139.orig.30.pi,-,9e-125,415.5,8.5,9e-125,415.5,8.5
ETP19594.1,-,PTHR11139.orig.30.pi,-,9e-125,415.5,8.5,9e-125,415.5,8.5
ETP19603.1,-,PTHR11139.orig.30.pi,-,4e-124,414.9,6.1,7e-122,405.9,6.2
ETP19604.1,-,PTHR11139.orig.30.pi,-,4e-124,414.9,6.1,7e-122,405.9,6.2
ETP19605.1,-,PTHR11139.orig.30.pi,-,4e-124,414.9,6.1,7e-122,405.9,6.2
ETP19600.1,-,PTHR11139.orig.30.pi,-,5e-124,414.9,6.4,2e-121,407.9,7.3
ETP19601.1,-,PTHR11139.orig.30.pi,-,5e-124,414.9,6.4,2e-121,407.9,7.3
ETP19602.1,-,PTHR11139.orig.30.pi,-,5e-124,414.9,6.4,2e-121,407.9,7.3
ETP19595.1,-,PTHR11139.orig.30.pi,-,1e-124,413.5,9.2,9e-122,407.9,7.2
ETP19596.1,-,PTHR11139.orig.30.pi,-,1e-124,413.5,9.2,9e-122,407.9,7.2
ETP19597.1,-,PTHR11139.orig.30.pi,-,1e-124,413.5,9.2,9e-122,407.9,7.2
ETP19598.1,-,PTHR11139.orig.30.pi,-,1e-124,413.5,9.2,9e-122,407.9,7.2
ETP19599.1,-,PTHR11139.orig.30.pi,-,1e-124,413.5,9.2,9e-122,407.9,7.2
ETP19589.1,-,PTHR11139.orig.30.pi,-,1e-124,413.4,9.1,8e-122,407.9,6.8
ETP19590.1,-,PTHR11139.orig.30.pi,-,1e-124,413.4,9.1,8e-122,407.9,6.8
ETP19591.1,-,PTHR11139.orig.30.pi,-,1e-124,413.4,9.1,8e-122,407.9,6.8
ETP19587.1,-,PTHR11139.orig.30.pi,-,3e-124,412.8,9.5,1e-121,404.4,7.4
ETP19588.1,-,PTHR11139.orig.30.pi,-,8e-124,412.7,9.7,5e-121,404.2,7.8
ETP19586.1,-,PTHR11139.orig.30.pi,-,4e-123,411.7,0.8,1e-122,407.2,7.5
ETP22617.1,-,PTHR11139.orig.30.pi,-,4.2e-21,75.0,1.2,2.3e-20,72.6,0.0
ETP05990.1,-,PTHR11139.orig.30.pi,-,8.4e-20,70.7,0.2,9.3e-12,44.0,0.0
ETP22827.1,-,PTHR11139.orig.30.pi,-,1.4e-19,69.9,0.2,5.5e-19,68.0,0.2
ETP21389.1,-,PTHR11139.orig.30.pi,-,1.2e-14,53.6,2.0,5e-14,51.5,0.3
ETP00490.1,-,PTHR11139.orig.30.pi,-,2.3e-14,52.6,0.0,5.4e-14,51.4,0.0
ETP12610.1,-,PTHR11139.orig.30.pi,-,1e-13,50.5,0.0,1.8e-13,49.7,0.0
ETP18987.1,-,PTHR11139.orig.30.pi,-,2.3e-13,49.3,0.0,2.3e-13,49.3,0.0
ETP12609.1,-,PTHR11139.orig.30.pi,-,1.5e-12,46.7,0.0,2.4e-12,46.0,0.0
ETP05823.1,-,PTHR11139.orig.30.pi,-,3.6e-11,42.0,1.6,6.8e-11,41.1,0.2
ETP05822.1,-,PTHR11139.orig.30.pi,-,4.1e-11,41.9,1.5,7.3e-11,41.0,0.2
ETP08216.1,-,PTHR11139.orig.30.pi,-,7e-10,37.8,0.6,1.9e-09,36.4,0.0
ETP00581.1,-,PTHR11139.orig.30.pi,-,4.1e-09,35.3,5.6,1.4e-08,33.5,3.7
ETP19811.1,-,PTHR11139.orig.30.pi,-,5.3e-09,34.9,0.2,5.3e-09,34.9,0.2
ETP05827.1,-,PTHR11139.orig.30.pi,-,5.5e-09,34.8,0.7,1.3e-08,33.5,0.7
ETP26590.1,-,PTHR11139.orig.30.pi,-,1.1e-08,33.8,2.9,4.1e-06,25.3,0.1
ETP26591.1,-,PTHR11139.orig.30.pi,-,4.7e-08,31.7,2.5,1.6e-05,23.3,0.6
ETP10334.1,-,PTHR11139.orig.30.pi,-,9.3e-08,30.7,0.0,1.3e-07,30.2,0.0
ETP13551.1,-,PTHR11139.orig.30.pi,-,0.00013,20.3,5.2,0.0002,19.7,5.2
ETP13650.1,-,PTHR11139.orig.30.pi,-,0.00015,20.1,9.2,0.00083,17.6,9.2
ETP13649.1,-,PTHR11139.orig.30.pi,-,0.00062,18.0,1.3,0.0046,15.2,1.2
ETP13084.1,-,PTHR11139.orig.30.pi,-,0.035,12.2,2.7,0.037,12.2,2.7
ETP45357.1,-,PTHR11139.orig.30.pi,-,0.0,2086.4,9.2,0.0,2084.5,9.2
ETP34220.1,-,PTHR11139.orig.30.pi,-,0.0,1511.9,8.3,0.0,1511.7,8.3
ETP32386.1,-,PTHR11139.orig.30.pi,-,1e-232,772.7,7.9,3e-231,772.2,7.9
ETP46678.1,-,PTHR11139.orig.30.pi,-,5e-228,759.9,6.5,5e-228,759.2,6.5
ETP45506.1,-,PTHR11139.orig.30.pi,-,5e-191,635.6,9.3,8e-189,629.6,7.8
ETP44135.1,-,PTHR11139.orig.30.pi,-,2e-155,518.1,4.3,2e-155,518.1,4.3
ETP47520.1,-,PTHR11139.orig.30.pi,-,9e-126,420.1,6.9,9e-124,413.5,6.9
ETP47521.1,-,PTHR11139.orig.30.pi,-,1e-125,417.7,8.5,6e-123,411.5,8.5
ETP47522.1,-,PTHR11139.orig.30.pi,-,6e-125,417.4,8.0,6e-125,417.4,8.0
ETP47525.1,-,PTHR11139.orig.30.pi,-,3e-124,417.2,8.6,3e-124,417.2,8.6
ETP47526.1,-,PTHR11139.orig.30.pi,-,3e-124,417.2,8.6,3e-124,417.2,8.6
ETP47527.1,-,PTHR11139.orig.30.pi,-,3e-124,417.2,8.6,3e-124,417.2,8.6
ETP47536.1,-,PTHR11139.orig.30.pi,-,3e-125,417.1,8.7,3e-125,417.1,8.7
ETP47537.1,-,PTHR11139.orig.30.pi,-,3e-125,417.1,8.7,3e-125,417.1,8.7
ETP47538.1,-,PTHR11139.orig.30.pi,-,3e-125,417.1,8.7,3e-125,417.1,8.7
ETP47539.1,-,PTHR11139.orig.30.pi,-,8e-125,416.9,6.2,8e-123,409.4,7.7
ETP47540.1,-,PTHR11139.orig.30.pi,-,8e-125,416.9,6.2,8e-123,409.4,7.7
ETP47541.1,-,PTHR11139.orig.30.pi,-,8e-125,416.9,6.2,8e-123,409.4,7.7
ETP47528.1,-,PTHR11139.orig.30.pi,-,3e-125,416.7,9.4,3e-125,416.7,9.4
ETP47529.1,-,PTHR11139.orig.30.pi,-,3e-125,416.7,9.4,3e-125,416.7,9.4
ETP47530.1,-,PTHR11139.orig.30.pi,-,3e-125,416.7,9.4,3e-125,416.7,9.4
ETP47531.1,-,PTHR11139.orig.30.pi,-,2e-123,414.5,0.2,3e-122,406.2,1.9
ETP47532.1,-,PTHR11139.orig.30.pi,-,2e-123,414.5,0.2,3e-122,406.2,1.9
ETP47533.1,-,PTHR11139.orig.30.pi,-,2e-123,414.5,0.2,3e-122,406.2,1.9
ETP47534.1,-,PTHR11139.orig.30.pi,-,2e-123,414.5,0.2,3e-122,406.2,1.9
ETP47535.1,-,PTHR11139.orig.30.pi,-,2e-123,414.5,0.2,3e-122,406.2,1.9
ETP47523.1,-,PTHR11139.orig.30.pi,-,9e-124,414.0,0.4,2e-122,405.6,2.2
ETP47524.1,-,PTHR11139.orig.30.pi,-,9e-124,414.0,0.4,2e-122,405.6,2.2
ETP50587.1,-,PTHR11139.orig.30.pi,-,4.1e-21,75.0,1.2,2.2e-20,72.6,0.0
ETP34100.1,-,PTHR11139.orig.30.pi,-,8.3e-20,70.7,0.2,9.2e-12,44.0,0.0
ETP50812.1,-,PTHR11139.orig.30.pi,-,2.8e-19,69.0,0.2,1.2e-18,66.8,0.2
ETP49314.1,-,PTHR11139.orig.30.pi,-,4.5e-15,55.0,0.6,5e-14,51.5,0.3
ETP28647.1,-,PTHR11139.orig.30.pi,-,2.3e-14,52.6,0.0,5.4e-14,51.4,0.0
ETP40718.1,-,PTHR11139.orig.30.pi,-,1e-13,50.5,0.0,1.7e-13,49.7,0.0
ETP46929.1,-,PTHR11139.orig.30.pi,-,2.3e-13,49.3,0.0,2.3e-13,49.3,0.0
ETP40717.1,-,PTHR11139.orig.30.pi,-,1.5e-12,46.7,0.0,2.3e-12,46.0,0.0
ETP33930.1,-,PTHR11139.orig.30.pi,-,3.6e-11,42.0,1.6,6.8e-11,41.1,0.2
ETP33929.1,-,PTHR11139.orig.30.pi,-,4.1e-11,41.9,1.5,7.2e-11,41.0,0.2
