"","Group","Accn","Organism_Taxonomic_ID","Organism.Name","SIN1All","SIN1Domain","RICTORAll","RICTORDomain","RAPTORAll","RAPTORDomain","TORAll","TORDomain","LST8All","LST8Domain","source","Class.name","Phylum.name","Order.name","Family.name","Genus.name"
"474","Streptophyta","GCA_039583875.1",2320717,"Platanthera guangdongensis",NA,NA,NA,NA,1586.5,1586.2,2064.6,2064.4,480.2,480.1,"NCBI","Magnoliopsida","Streptophyta","Asparagales","Orchidaceae","Platanthera"
"475","Streptophyta","GCA_028583415.1",273540,"Protea cynaroides",NA,NA,NA,NA,1661.4,1661,2200.1,2199.8,499,498.8,"NCBI","Magnoliopsida","Streptophyta","Proteales","Proteaceae","Protea"
"476","Streptophyta","GCA_029204225.1",34168,"Diphasiastrum complanatum",NA,NA,NA,NA,1563.1,1562.7,1980.2,1979.9,479.1,479,"NCBI","Lycopodiopsida","Streptophyta","Lycopodiales","Lycopodiaceae","Diphasiastrum"
"477","Streptophyta","GCA_040183295.1",59490,"Rubus argutus",NA,NA,NA,NA,1669.8,1669.4,2046.4,2045.6,499.2,499,"NCBI","Magnoliopsida","Streptophyta","Rosales","Rosaceae","Rubus"
"478","Streptophyta","GCA_046195345.1",122646,"Riccia sorocarpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NCBI","Marchantiopsida","Streptophyta","Marchantiales","Ricciaceae","Riccia"
"479","Streptophyta","GCA_013677275.1",34291,"Gossypium schwendimanii",NA,NA,NA,NA,1629,1628.5,1721.1,1720.7,446.5,446.3,"NCBI","Magnoliopsida","Streptophyta","Malvales","Malvaceae","Gossypium"
"480","Streptophyta","GCA_013467495.1",34282,"Gossypium gossypioides",NA,NA,NA,NA,1304.9,1304.7,2107.7,1814.7,NA,NA,"NCBI","Magnoliopsida","Streptophyta","Malvales","Malvaceae","Gossypium"
"481","Streptophyta","GCA_013467465.1",34281,"Gossypium trilobum",NA,NA,NA,NA,1595.2,1594.8,1715,1714.7,495.3,495.1,"NCBI","Magnoliopsida","Streptophyta","Malvales","Malvaceae","Gossypium"
"482","Streptophyta","GCA_013467485.1",34289,"Gossypium lobatum",NA,NA,NA,NA,664.3,664,1150.7,1150.4,260.8,260.7,"NCBI","Magnoliopsida","Streptophyta","Malvales","Malvaceae","Gossypium"
"483","Streptophyta","GCA_013487665.1",34290,"Gossypium aridum",NA,NA,NA,NA,972.6,678.4,1109.8,1109.5,260.8,260.7,"NCBI","Magnoliopsida","Streptophyta","Malvales","Malvaceae","Gossypium"
"484","Streptophyta","GCA_013511315.1",34288,"Gossypium laxum",NA,NA,NA,NA,1140.5,677.9,1729.1,1728.8,NA,NA,"NCBI","Magnoliopsida","Streptophyta","Malvales","Malvaceae","Gossypium"
"485","Streptophyta","GCA_013677265.1",34283,"Gossypium armourianum",NA,NA,NA,NA,1366.4,1366.2,1586.4,1586.1,204.9,204.8,"NCBI","Magnoliopsida","Streptophyta","Malvales","Malvaceae","Gossypium"
"486","Streptophyta","GCA_004153795.2",542762,"Camellia sinensis var. sinensis",NA,NA,NA,NA,1661.5,1661.1,2164,2163.7,498.5,498.2,"NCBI","Magnoliopsida","Streptophyta","Ericales","Theaceae","Camellia"
"487","Streptophyta","GCA_903112645.1",36596,"Prunus armeniaca",NA,NA,NA,NA,1681.6,1681.2,2205.3,2204.9,503.7,503.5,"NCBI","Magnoliopsida","Streptophyta","Rosales","Rosaceae","Prunus"
"488","Streptophyta","GCA_000504015.1",4155,"Erythranthe guttata",NA,NA,NA,NA,1639.7,1639.3,2156.5,2156.2,486.7,486.5,"NCBI","Magnoliopsida","Streptophyta","Lamiales","Phrymaceae","Erythranthe"
"489","Streptophyta","GCA_000478725.1",72664,"Eutrema salsugineum",NA,NA,NA,NA,1626.6,1626.2,2154.3,2154.1,484,483.9,"NCBI","Magnoliopsida","Streptophyta","Brassicales","Brassicaceae","Eutrema"
"490","Streptophyta","GCA_002906115.5",58331,"Quercus suber",NA,NA,NA,NA,1661.4,1661,1674.2,1670.6,258.9,258.9,"NCBI","Magnoliopsida","Streptophyta","Fagales","Fagaceae","Quercus"
"491","Streptophyta","GCA_001185155.1",29655,"Zostera marina",NA,NA,NA,NA,1516,1515.5,2079,2078.7,487.9,487.8,"NCBI","Magnoliopsida","Streptophyta","Alismatales","Zosteraceae","Zostera"
"492","Streptophyta","GCA_000493195.1",85681,"Citrus x clementina",NA,NA,NA,NA,1660.6,1660.4,2218,2217.7,487.6,487.4,"NCBI","Magnoliopsida","Streptophyta","Sapindales","Rutaceae","Citrus"
"493","Streptophyta","GCA_000375325.1",81985,"Capsella rubella",NA,NA,NA,NA,1625.8,1625.4,2146.8,2146.5,486.6,486.4,"NCBI","Magnoliopsida","Streptophyta","Brassicales","Brassicaceae","Capsella"
"494","Streptophyta","GCA_001974825.2",93759,"Corchorus olitorius",NA,NA,NA,NA,677,676.7,1922.4,1914.9,500,499.9,"NCBI","Magnoliopsida","Streptophyta","Malvales","Malvaceae","Corchorus"
"495","Streptophyta","GCA_900332095.2",132261,"Cuscuta campestris",NA,NA,NA,NA,1633.8,1633.4,2174.4,2174.1,481.3,481.1,"NCBI","Magnoliopsida","Streptophyta","Solanales","Convolvulaceae","Cuscuta"
"496","Streptophyta","GCA_014905375.1",374723,"Phtheirospermum japonicum",NA,NA,NA,NA,1635.5,1635.1,2087.7,2087.3,442.3,440.3,"NCBI","Magnoliopsida","Streptophyta","Lamiales","Orobanchaceae","Phtheirospermum"
"497","Streptophyta","GCA_001605985.2",906689,"Dendrobium catenatum",NA,NA,NA,NA,1624.2,1623.9,1863.3,1862.5,485,484.9,"NCBI","Magnoliopsida","Streptophyta","Asparagales","Orchidaceae","Dendrobium"
"498","Streptophyta","GCA_000414095.2",981085,"Morus notabilis",NA,NA,NA,NA,1649.5,1649.2,1634.7,1634.4,NA,NA,"NCBI","Magnoliopsida","Streptophyta","Rosales","Moraceae","Morus"
"499","Streptophyta","GCA_019722365.1",34254,"Lithospermum erythrorhizon",NA,NA,NA,NA,1611.4,1611,2144.7,2144.4,485.6,485.4,"NCBI","Magnoliopsida","Streptophyta","Boraginales","Boraginaceae","Lithospermum"
"500","Streptophyta","GCA_012274485.2",3728,"Sinapis alba",NA,NA,NA,NA,1614.2,1613.8,2135.2,2134.9,486.5,486.4,"NCBI","Magnoliopsida","Streptophyta","Brassicales","Brassicaceae","Sinapis"
"501","Streptophyta","GCA_003427395.1",69332,"Chara braunii",NA,NA,NA,NA,678.2,678,1193.7,1192.1,331,330.6,"NCBI","Charophyceae","Streptophyta","Charales","Characeae","Chara"
"502","Streptophyta","GCA_038485145.1",183260,"Hibiscus sabdariffa",NA,NA,NA,NA,1667.2,1666.8,2210,2209.7,505.1,504.9,"NCBI","Magnoliopsida","Streptophyta","Malvales","Malvaceae","Hibiscus"
"503","Streptophyta","GCA_034222035.1",499986,"Acacia crassicarpa",NA,NA,NA,NA,1612,1611.6,2190,2189.6,496.5,496.3,"NCBI","Magnoliopsida","Streptophyta","Fabales","Fabaceae","Acacia"
"504","Streptophyta","GCA_964019355.1",3873,"Lupinus luteus",NA,NA,NA,NA,1563.9,1563.6,2181.6,2181.3,498,497.8,"NCBI","Magnoliopsida","Streptophyta","Fabales","Fabaceae","Lupinus"
"505","Streptophyta","GCA_029747655.1",4639,"Ensete ventricosum",NA,NA,NA,NA,1615,1614.6,2091.5,2091.2,495.9,495.7,"NCBI","Magnoliopsida","Streptophyta","Zingiberales","Musaceae","Ensete"
"506","Streptophyta","GCA_006381635.2",106335,"Hibiscus syriacus",NA,NA,NA,NA,558.9,253.7,1708,1707.7,500.8,500.7,"NCBI","Magnoliopsida","Streptophyta","Malvales","Malvaceae","Hibiscus"
"507","Streptophyta","GCA_002738505.1",218851,"Aquilegia coerulea",NA,NA,NA,NA,1544.9,1308.9,2191,2190.7,499.2,499,"NCBI","Magnoliopsida","Streptophyta","Ranunculales","Ranunculaceae","Aquilegia"
"508","Streptophyta","GCA_001974805.1",210143,"Corchorus capsularis",NA,NA,NA,NA,1672.3,1671.9,2080.5,2074.3,498.3,498.2,"NCBI","Magnoliopsida","Streptophyta","Malvales","Malvaceae","Corchorus"
"509","Streptophyta","GCA_001598015.1",472368,"Dorcoceras hygrometricum",NA,NA,NA,NA,1612.1,1611.6,2141,2140.6,493,492.9,"NCBI","Magnoliopsida","Streptophyta","Lamiales","Gesneriaceae","Dorcoceras"
"510","Streptophyta","GCA_014180765.2",56867,"Marchantia paleacea",NA,NA,NA,NA,1575.5,1575.1,1886.7,1886.4,471.4,471.3,"NCBI","Marchantiopsida","Streptophyta","Marchantiales","Marchantiaceae","Marchantia"
"511","Streptophyta","GCA_904845875.1",422564,"Miscanthus lutarioriparius",NA,NA,NA,NA,1617.6,1617.1,1984.3,1983.9,495.7,495.4,"NCBI","Magnoliopsida","Streptophyta","Poales","Poaceae","Miscanthus"
"512","Streptophyta","GCA_902706635.1",68872,"Striga hermonthica",NA,NA,NA,NA,1619.4,1619,2065.6,2065.2,493.8,493.6,"NCBI","Magnoliopsida","Streptophyta","Lamiales","Orobanchaceae","Striga"
"513","Streptophyta","GCA_023529315.1",215227,"Papaver bracteatum",NA,NA,NA,NA,1619.5,1619.1,2145.5,2145.2,493.2,493,"NCBI","Magnoliopsida","Streptophyta","Ranunculales","Papaveraceae","Papaver"
"514","Streptophyta","GCA_963454935.2",185542,"Ilex paraguariensis",NA,NA,NA,NA,1659,1658.5,1782.5,1255.3,441.4,405.4,"NCBI","Magnoliopsida","Streptophyta","Aquifoliales","Aquifoliaceae","Ilex"
"515","Streptophyta","GCA_006547085.1",106549,"Malus baccata",NA,NA,NA,NA,1516.3,1516,2186.4,2186.1,259.8,259.7,"NCBI","Magnoliopsida","Streptophyta","Rosales","Rosaceae","Malus"
"516","Streptophyta","GCA_008636005.1",4170,"Striga asiatica",NA,NA,NA,NA,1617.3,1616.9,2018.6,2018.2,492.4,492.2,"NCBI","Magnoliopsida","Streptophyta","Lamiales","Orobanchaceae","Striga"
"517","Streptophyta","GCA_018107945.1",4076,"Datura stramonium",NA,NA,NA,NA,1464.6,1464.2,1633.9,1633.5,486.4,486.2,"NCBI","Magnoliopsida","Streptophyta","Solanales","Solanaceae","Datura"
"518","Streptophyta","GCA_020521535.1",152421,"Rubroshorea leprosula",NA,NA,NA,NA,1626.3,1625.9,2200.1,2199.8,356.4,356.3,"NCBI","Magnoliopsida","Streptophyta","Malvales","Dipterocarpaceae","Rubroshorea"
"519","Streptophyta","GCA_932364175.1",29727,"Eruca vesicaria subsp. sativa",NA,NA,NA,NA,1619.9,1619.5,2139.3,2139,488,487.9,"NCBI","Magnoliopsida","Streptophyta","Brassicales","Brassicaceae","Eruca"
"520","Streptophyta","GCA_030270665.1",183268,"Hibiscus trionum",NA,NA,NA,NA,1661.3,1660.9,2213.5,2213.2,500.7,500.6,"NCBI","Magnoliopsida","Streptophyta","Malvales","Malvaceae","Hibiscus"
"521","Streptophyta","GCA_034814905.1",160366,"Penstemon davidsonii",NA,NA,NA,NA,1601.6,1601.2,2038.8,2038.4,494.4,494.3,"NCBI","Magnoliopsida","Streptophyta","Lamiales","Plantaginaceae","Penstemon"
"522","Streptophyta","GCA_015342445.1",1010633,"Digitaria exilis",NA,NA,NA,NA,1614.2,1613.8,2037.1,2036.6,496.3,496,"NCBI","Magnoliopsida","Streptophyta","Poales","Poaceae","Digitaria"
"523","Streptophyta","GCA_001972305.1",3775,"Cephalotus follicularis",NA,NA,NA,NA,1650.9,1650.5,2200.1,2199.8,491.8,491.4,"NCBI","Magnoliopsida","Streptophyta","Oxalidales","Cephalotaceae","Cephalotus"
"524","Streptophyta","GCA_011799765.1",419125,"Nymphaea thermarum",NA,NA,NA,NA,1587,1586.6,2040.7,2040.3,444.1,443.8,"NCBI","Magnoliopsida","Streptophyta","Nymphaeales","Nymphaeaceae","Nymphaea"
"525","Streptophyta","GCA_002174775.1",56857,"Macleaya cordata",NA,NA,NA,NA,1655,1654.6,2209,2208.7,495.9,495.7,"NCBI","Magnoliopsida","Streptophyta","Ranunculales","Papaveraceae","Macleaya"
"526","Streptophyta","GCA_026074375.1",301880,"Tanacetum coccineum",NA,NA,NA,NA,1309,1308.6,1679.4,1679.1,498.2,497.9,"NCBI","Magnoliopsida","Streptophyta","Asterales","Asteraceae","Tanacetum"
"527","Streptophyta","GCA_001633215.2",888268,"Dichanthelium oligosanthes",NA,NA,NA,NA,NA,NA,1324.6,1324.3,494.3,494,"NCBI","Magnoliopsida","Streptophyta","Poales","Poaceae","Dichanthelium"
"528","Streptophyta","GCA_003260385.1",267555,"Cuscuta australis",NA,NA,NA,NA,1627.4,1627,2181.2,2181,481.3,481.1,"NCBI","Magnoliopsida","Streptophyta","Solanales","Convolvulaceae","Cuscuta"
"529","Streptophyta","GCA_945859915.1",186058,"Cuscuta epithymum",NA,NA,NA,NA,1649.8,1649.4,2176.5,2176.3,481.4,481.3,"NCBI","Magnoliopsida","Streptophyta","Solanales","Convolvulaceae","Cuscuta"
"530","Streptophyta","GCA_014058105.1",39325,"Kingdonia uniflora",NA,NA,NA,NA,1577.9,1144.1,2093.3,2093,492.1,491.8,"NCBI","Magnoliopsida","Streptophyta","Ranunculales","Circaeasteraceae","Kingdonia"
"531","Streptophyta","GCA_026901365.1",485725,"Sesbania bispinosa",NA,NA,NA,NA,893.1,584.2,1912.3,1839.9,502.6,502.4,"NCBI","Magnoliopsida","Streptophyta","Fabales","Fabaceae","Sesbania"
"532","Streptophyta","GCA_040286145.1",300843,"Sesamum radiatum",NA,NA,NA,NA,1658.9,1658.5,1377.6,1377.4,498.5,498.3,"NCBI","Magnoliopsida","Streptophyta","Lamiales","Pedaliaceae","Sesamum"
"533","Streptophyta","GCA_019279435.1",103762,"Zizania palustris",NA,NA,NA,NA,1611.1,1610.7,2081.7,2081.4,495,494.7,"NCBI","Magnoliopsida","Streptophyta","Poales","Poaceae","Zizania"
"534","Streptophyta","GCA_002786265.1",1088818,"Apostasia shenzhenica",NA,NA,NA,NA,1311.2,729,2050.4,2048.2,490.6,490.4,"NCBI","Magnoliopsida","Streptophyta","Asparagales","Orchidaceae","Apostasia"
"535","Streptophyta","GCA_002914845.1",63057,"Trema orientale",NA,NA,NA,NA,1629.7,1629.4,2203.1,2202.7,488.9,488.7,"NCBI","Magnoliopsida","Streptophyta","Rosales","Cannabaceae","Trema"
"536","Streptophyta","GCA_036250425.1",79078,"Stylosanthes scabra",NA,NA,NA,NA,1454.9,1453.7,1305,1304.8,495.7,495.6,"NCBI","Magnoliopsida","Streptophyta","Fabales","Fabaceae","Stylosanthes"
"537","Streptophyta","GCA_000441915.1",192259,"Genlisea aurea",NA,NA,NA,NA,1140.4,1140.1,1469.1,1464,489,488.9,"NCBI","Magnoliopsida","Streptophyta","Lamiales","Lentibulariaceae","Genlisea"
"538","Streptophyta","GCA_023529015.1",74823,"Papaver nudicaule",NA,NA,NA,NA,1414.7,905.6,1582.7,1582.4,367.5,367.2,"NCBI","Magnoliopsida","Streptophyta","Ranunculales","Papaveraceae","Papaver"
"539","Streptophyta","GCA_003546025.1",337451,"Cinnamomum micranthum f. kanehirae",NA,NA,NA,NA,1575.6,1121.2,2029.2,2028.8,494.4,494.3,"NCBI","Magnoliopsida","Streptophyta","Laurales","Lauraceae","Cinnamomum"
"540","Streptophyta","GCA_040955855.1",228776,"Cardamine amara subsp. amara",NA,NA,NA,NA,1619.7,1619.2,2129.8,2129.5,483.5,483.3,"NCBI","Magnoliopsida","Streptophyta","Brassicales","Brassicaceae","Cardamine"
"541","Streptophyta","GCA_945859875.1",41803,"Cuscuta europaea",NA,NA,NA,NA,1650.3,1649.9,2182.7,2182.4,483,482.8,"NCBI","Magnoliopsida","Streptophyta","Solanales","Convolvulaceae","Cuscuta"
"542","Streptophyta","GCA_046119335.1",1961234,"Castilleja foliolosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NCBI","Magnoliopsida","Streptophyta","Lamiales","Orobanchaceae","Castilleja"
"543","Streptophyta","GCA_963924115.1",77055,"Dovyalis caffra",NA,NA,NA,NA,1649.1,1648.7,1789.4,1781,379.7,379.2,"NCBI","Magnoliopsida","Streptophyta","Malpighiales","Salicaceae","Dovyalis"
"544","Streptophyta","GCA_947471745.1",2996811,"Closterium sp. Naga37s-1",NA,NA,NA,NA,983.4,980.5,1751.9,1750.9,419.5,419.4,"NCBI","Zygnemophyceae","Streptophyta","Desmidiales","Closteriaceae","Closterium"
"545","Streptophyta","GCA_033239525.1",150966,"Nepenthes gracilis",NA,NA,NA,NA,1617.3,1616.9,2145.2,2144.8,486.3,486.1,"NCBI","Magnoliopsida","Streptophyta","Caryophyllales","Nepenthaceae","Nepenthes"
"546","Streptophyta","GCA_037126225.1",194707,"Dillenia turbinata",NA,NA,NA,NA,1618.2,1617.7,2128.5,2128,488.6,488.4,"NCBI","Magnoliopsida","Streptophyta","Dilleniales","Dilleniaceae","Dillenia"
"547","Streptophyta","GCA_946122785.1",586396,"Linum tenue",NA,NA,NA,NA,1649.3,1648.9,2211,2210.7,502.9,502.7,"NCBI","Magnoliopsida","Streptophyta","Malpighiales","Linaceae","Linum"
"548","Streptophyta","GCA_034509735.1",300844,"Sesamum alatum",NA,NA,NA,NA,1667.3,1666.9,2191.5,2191.2,498.6,498.3,"NCBI","Magnoliopsida","Streptophyta","Lamiales","Pedaliaceae","Sesamum"
"549","Streptophyta","GCA_025563575.1",880440,"Acacia pycnantha",NA,NA,NA,NA,1619.4,1619,2178.4,2178.1,496.9,496.6,"NCBI","Magnoliopsida","Streptophyta","Fabales","Fabaceae","Acacia"
"550","Streptophyta","GCA_948144175.1",3014309,"Closterium sp. NIES-65",NA,NA,NA,NA,1039.2,845.4,1758.9,1758.3,410.4,376.4,"NCBI","Zygnemophyceae","Streptophyta","Desmidiales","Closteriaceae","Closterium"
"551","Streptophyta","GCA_024733475.1",1042139,"Syzygium grande",NA,NA,NA,NA,1196.6,1196.2,2105,2104.7,419.4,419.1,"NCBI","Magnoliopsida","Streptophyta","Myrtales","Myrtaceae","Syzygium"
"552","Streptophyta","GCA_947470075.1",2996821,"Closterium sp. Yama58-4",NA,NA,NA,NA,639.1,637.6,1735.9,1285.5,472.4,472.1,"NCBI","Zygnemophyceae","Streptophyta","Desmidiales","Closteriaceae","Closterium"
"553","Streptophyta","GCA_948144035.1",3014308,"Closterium sp. NIES-64",NA,NA,NA,NA,1472.5,987.5,1685.1,1684.5,333.6,332,"NCBI","Zygnemophyceae","Streptophyta","Desmidiales","Closteriaceae","Closterium"
"554","Streptophyta","GCA_034509725.1",2727404,"Sesamum angolense",NA,NA,NA,NA,1634.6,1634.2,1880.4,1879.9,386.8,386,"NCBI","Magnoliopsida","Streptophyta","Lamiales","Pedaliaceae","Sesamum"
"555","Streptophyta","GCA_040286105.1",2727402,"Sesamum latifolium",NA,NA,NA,NA,1669.9,1669.4,1987.6,1983.3,498.5,498.3,"NCBI","Magnoliopsida","Streptophyta","Lamiales","Pedaliaceae","Sesamum"
"556","Streptophyta","GCA_029747015.1",171969,"Carnegiea gigantea",NA,NA,NA,NA,1556.8,901,2065.2,2064.8,479.6,479.3,"NCBI","Magnoliopsida","Streptophyta","Caryophyllales","Cactaceae","Carnegiea"
"557","Streptophyta","GCA_040285715.1",2727403,"Sesamum calycinum",NA,NA,NA,NA,1587.9,1452.8,1536.9,1536.6,498.5,498.3,"NCBI","Magnoliopsida","Streptophyta","Lamiales","Pedaliaceae","Sesamum"
"558","Streptophyta","GCA_029216955.1",29817,"Iris pallida",NA,NA,NA,NA,1614.8,1614.5,2041.5,2041.3,488.2,488,"NCBI","Magnoliopsida","Streptophyta","Asparagales","Iridaceae","Iris"
"559","Streptophyta","GCA_040285695.1",2727405,"Sesamum angustifolium",NA,NA,NA,NA,1438.1,1437.6,1451.2,1450.9,385,382.7,"NCBI","Magnoliopsida","Streptophyta","Lamiales","Pedaliaceae","Sesamum"
"560","Streptophyta","GCA_027943415.1",2790670,"Closterium sp. NIES-67",NA,NA,NA,NA,1410.7,1397.1,1778.9,1777.7,470.3,470.1,"NCBI","Zygnemophyceae","Streptophyta","Desmidiales","Closteriaceae","Closterium"
"561","Streptophyta","GCA_902728155.2",1685480,"Microthlaspi erraticum",NA,NA,NA,NA,1618.5,1618.3,2144.3,2144.2,483.8,483.7,"NCBI","Magnoliopsida","Streptophyta","Brassicales","Brassicaceae","Microthlaspi"
"562","Streptophyta","GCA_033070095.1",1293975,"Escallonia herrerae",NA,NA,NA,NA,3179.6,1600,1211.1,1210.9,495.7,495.5,"NCBI","Magnoliopsida","Streptophyta","Escalloniales","Escalloniaceae","Escallonia"
"563","Streptophyta","GCA_023531295.1",357465,"Papaver armeniacum",NA,NA,NA,NA,1618.4,1618.1,1616.7,1616.4,493.2,493,"NCBI","Magnoliopsida","Streptophyta","Ranunculales","Papaveraceae","Papaver"
"564","Streptophyta","GCA_033065855.1",112253,"Escallonia rubra",NA,NA,NA,NA,3178.8,1598.3,1661,1660.7,478.3,475,"NCBI","Magnoliopsida","Streptophyta","Escalloniales","Escalloniaceae","Escallonia"
"565","Streptophyta","GCA_027943385.1",2019903,"Closterium sp. NIES-68",NA,NA,NA,NA,1225.8,1087.9,1641.7,1201.2,470.3,470.1,"NCBI","Zygnemophyceae","Streptophyta","Desmidiales","Closteriaceae","Closterium"
"566","Streptophyta","GCA_928212115.1",75947,"Lactuca virosa",NA,NA,NA,NA,1583,1582.5,2174.9,2174.6,446.7,446.3,"NCBI","Magnoliopsida","Streptophyta","Asterales","Asteraceae","Lactuca"
"567","Streptophyta","GCA_023531105.1",357466,"Papaver atlanticum",NA,NA,NA,NA,1612.4,1612,2194.8,2194.5,458.3,458.1,"NCBI","Magnoliopsida","Streptophyta","Ranunculales","Papaveraceae","Papaver"
"568","Streptophyta","GCA_039602395.1",3103831,"Deinandra increscens subsp. villosa",NA,NA,NA,NA,1651.6,1650.8,2169.2,2168.9,492.7,492.5,"NCBI","Magnoliopsida","Streptophyta","Asterales","Asteraceae","Deinandra"
"569","Streptophyta","GCA_023531435.1",74822,"Papaver californicum",NA,NA,NA,NA,1616.7,1616.3,1616,1615.7,491.6,491.4,"NCBI","Magnoliopsida","Streptophyta","Ranunculales","Papaveraceae","Papaver"
"570","Streptophyta","GCA_028386065.3",218843,"Turnera subulata",NA,NA,NA,NA,1498.8,1497.5,2186.8,2186.4,295.6,295.4,"NCBI","Magnoliopsida","Streptophyta","Malpighiales","Passifloraceae","Turnera"
"571","Streptophyta","GCA_002914805.1",3476,"Parasponia andersonii",NA,NA,NA,NA,1624.4,1624.2,2208.7,2208.4,486.5,486.3,"NCBI","Magnoliopsida","Streptophyta","Rosales","Cannabaceae","Parasponia"
"572","Streptophyta","GCA_022085475.1",39905,"Heliosperma pusillum",NA,NA,NA,NA,1541,1539.9,1966.8,1664.7,496.7,496.4,"NCBI","Magnoliopsida","Streptophyta","Caryophyllales","Caryophyllaceae","Heliosperma"
"573","Streptophyta","GCA_002762385.1",429701,"Handroanthus impetiginosus",NA,NA,NA,NA,1651.1,1650.7,2165.5,2165.2,487.1,486.9,"NCBI","Magnoliopsida","Streptophyta","Lamiales","Bignoniaceae","Handroanthus"
"574","Streptophyta","GCA_003260655.2",69181,"Brassica cretica",NA,NA,NA,NA,1615,1614.6,2136,2135.7,393.8,393.6,"NCBI","Magnoliopsida","Streptophyta","Brassicales","Brassicaceae","Brassica"
"575","Streptophyta","GCA_013358455.1",46969,"Thalictrum thalictroides",NA,NA,NA,NA,1015,1014.6,2197.8,2197.5,436.6,436.5,"NCBI","Magnoliopsida","Streptophyta","Ranunculales","Ranunculaceae","Thalictrum"
"576","Streptophyta","GCA_902206195.3",586526,"Arabis nemorensis",NA,NA,NA,NA,1630.2,1629.8,2132.3,2132,483.7,483.6,"NCBI","Magnoliopsida","Streptophyta","Brassicales","Brassicaceae","Arabis"
"577","Streptophyta","GCA_003490085.1",97028,"Trifolium medium",NA,NA,NA,NA,277.4,277.2,399.2,398.8,188.4,188.2,"NCBI","Magnoliopsida","Streptophyta","Fabales","Fabaceae","Trifolium"
"578","Streptophyta","GCA_040256815.2",4565,"Triticum aestivum",NA,NA,NA,NA,1626,1625.6,2048.2,2047.9,497.9,497.6,"NCBI","Magnoliopsida","Streptophyta","Poales","Poaceae","Triticum"
"579","Streptophyta","GCA_039854485.1",3818,"Arachis hypogaea",NA,NA,NA,NA,1637.2,1636.7,2215,2214.7,495.7,495.6,"NCBI","Magnoliopsida","Streptophyta","Fabales","Fabaceae","Arachis"
"580","Streptophyta","GCA_042100155.1",4039,"Daucus carota",NA,NA,NA,NA,1636,1635.7,2187.2,2186.9,497.8,497.7,"NCBI","Magnoliopsida","Streptophyta","Apiales","Apiaceae","Daucus"
"581","Streptophyta","GCA_035896635.1",3641,"Theobroma cacao",NA,NA,NA,NA,1656.6,1656.1,2238.7,2238.4,503.8,503.6,"NCBI","Magnoliopsida","Streptophyta","Malvales","Malvaceae","Theobroma"
"582","Streptophyta","GCA_003958685.2",3917,"Vigna unguiculata",NA,NA,NA,NA,1614.3,1613.9,2185.3,2185,499.6,499.4,"NCBI","Magnoliopsida","Streptophyta","Fabales","Fabaceae","Vigna"
"583","Streptophyta","GCA_036689595.1",547442,"Paspalum notatum var. saurae",NA,NA,NA,NA,1611.4,1611,2039.1,2038.8,496.4,496.1,"NCBI","Magnoliopsida","Streptophyta","Poales","Poaceae","Paspalum"
"584","Streptophyta","GCA_031230405.1",315347,"Solanum verrucosum",NA,NA,NA,NA,1287.3,1283.5,2209.3,2209,220,219.8,"NCBI","Magnoliopsida","Streptophyta","Solanales","Solanaceae","Solanum"
"585","Streptophyta","GCA_004007595.1",4530,"Oryza sativa",NA,NA,NA,NA,1605.2,1604.8,2067.4,2067.1,483.8,483.6,"NCBI","Magnoliopsida","Streptophyta","Poales","Poaceae","Oryza"
"586","Streptophyta","GCA_009797565.1",39947,"Oryza sativa Japonica Group",NA,NA,NA,NA,1608.3,1608,2067.4,2067.1,483.8,483.6,"NCBI","Magnoliopsida","Streptophyta","Poales","Poaceae","Oryza"
"587","Streptophyta","GCA_000004655.2",39946,"Oryza sativa Indica Group",NA,NA,NA,NA,1324.7,816.3,2045.6,2045.3,483.8,483.6,"NCBI","Magnoliopsida","Streptophyta","Poales","Poaceae","Oryza"
"588","Streptophyta","GCA_003185045.1",4577,"Zea mays",NA,NA,NA,NA,1617.9,1617.4,1696.9,1696.8,493.8,493.6,"NCBI","Magnoliopsida","Streptophyta","Poales","Poaceae","Zea"
"589","Streptophyta","GCA_024137805.1",4513,"Hordeum vulgare",NA,NA,NA,NA,1625.8,1625.4,2047.8,2047.5,459.7,459.3,"NCBI","Magnoliopsida","Streptophyta","Poales","Poaceae","Hordeum"
"590","Streptophyta","GCA_020169585.1",4113,"Solanum tuberosum",NA,NA,NA,NA,1654.3,1653.9,2204.1,2203.7,471.3,471.1,"NCBI","Magnoliopsida","Streptophyta","Solanales","Solanaceae","Solanum"
"591","Streptophyta","GCA_900412535.3",3711,"Brassica rapa",NA,NA,NA,NA,1616.7,1616.3,2137.8,2137.4,485.8,485.6,"NCBI","Magnoliopsida","Streptophyta","Brassicales","Brassicaceae","Brassica"
"592","Streptophyta","GCA_017639395.1",1813537,"Brassica rapa subsp. trilocularis",NA,NA,NA,NA,1612.3,1611.9,2126.4,2126.1,369.9,369.6,"NCBI","Magnoliopsida","Streptophyta","Brassicales","Brassicaceae","Brassica"
"593","Streptophyta","GCA_004115385.1",3750,"Malus domestica",NA,NA,NA,NA,1629.5,1629.1,2174.6,2174.3,493.9,493.7,"NCBI","Magnoliopsida","Streptophyta","Rosales","Rosaceae","Malus"
